"","OTU","Sample","Abundance","Replicates","Treatment","Genotype","Day","Kingdom","Phylum","Class","Order","Family","Genus"
"117","abf6832f29269031a909d89938a6978d","MBSF5",0.00692851915101244,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"118","abf6832f29269031a909d89938a6978d","MBSF12",0.00429871495861344,3,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"119","abf6832f29269031a909d89938a6978d","MBSF13",0.00398643695014663,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"120","abf6832f29269031a909d89938a6978d","MBSF4",0.00382751937984496,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"121","abf6832f29269031a909d89938a6978d","MBSF11",0.00333973831091591,2,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"122","abf6832f29269031a909d89938a6978d","MBSF32",0.00197723765432099,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"123","abf6832f29269031a909d89938a6978d","R3D2BW8532",0.00151598676957001,3,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"124","abf6832f29269031a909d89938a6978d","MBSF31",0.00127278512659666,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"125","abf6832f29269031a909d89938a6978d","MBSF22",0.00127186009538951,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"126","abf6832f29269031a909d89938a6978d","MBSF23",0.0012214983713355,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"127","abf6832f29269031a909d89938a6978d","MBSF3",0.00110360049662022,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"128","abf6832f29269031a909d89938a6978d","R1D3BW",0.00103608270642822,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"129","abf6832f29269031a909d89938a6978d","MBSF10",0.000879303961495742,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"130","abf6832f29269031a909d89938a6978d","MBSF2",0.000454173857752748,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"131","abf6832f29269031a909d89938a6978d","R3D3BW",0.000447567470796223,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"132","abf6832f29269031a909d89938a6978d","MBSF20",0.000407239819004525,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"133","abf6832f29269031a909d89938a6978d","MBSF28",0.000349318828284845,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"134","abf6832f29269031a909d89938a6978d","R1D1BW",0.000326294690719247,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"135","abf6832f29269031a909d89938a6978d","R3D1BW",0.000313297229557356,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"136","abf6832f29269031a909d89938a6978d","MBSF30",0.000286875448242888,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"137","abf6832f29269031a909d89938a6978d","MBSF1",0.000284846183061147,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"138","abf6832f29269031a909d89938a6978d","R2D1BW",8.95656068069861e-05,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"139","3a625aba8cc8cdd34c30616d25bd3fdb","R1D2BW",0.119834330418776,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"140","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF31",0.105141142779217,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"141","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF22",0.105019305019305,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"142","3a625aba8cc8cdd34c30616d25bd3fdb","R1D3BW",0.0705437181855039,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"143","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF4",0.0635174418604651,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"144","3a625aba8cc8cdd34c30616d25bd3fdb","R3D3BW",0.0593474466275791,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"145","3a625aba8cc8cdd34c30616d25bd3fdb","R2D1BW",0.054769368562472,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"146","3a625aba8cc8cdd34c30616d25bd3fdb","R3D1BW",0.0542004207134225,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"147","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF16",0.053214113098115,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"148","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF23",0.0455121245023525,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"149","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF6",0.0421433169910365,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"150","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF13",0.0419721407624633,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"151","3a625aba8cc8cdd34c30616d25bd3fdb","R2D2BW",0.0413296992985121,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"152","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF1",0.0393562476262818,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"153","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF2",0.0388318648378599,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"154","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF32",0.0347704475308642,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"155","3a625aba8cc8cdd34c30616d25bd3fdb","R1D1BW",0.0344007831072577,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"156","3a625aba8cc8cdd34c30616d25bd3fdb","R2D3BW",0.0338146919006189,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"157","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF28",0.0316383053046559,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"158","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF20",0.027737556561086,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"159","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF26",0.0272105613068667,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"160","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF3",0.0235894606152573,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"161","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF5",0.0228348377653086,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"162","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF7",0.0215918712955123,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"163","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF10",0.0201314328026657,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"164","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF8",0.0197908666627282,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"165","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF30",0.0174994023428162,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"166","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF9",0.012745394140743,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"167","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF24",0.0118476564757556,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"168","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF25",0.00917038576756129,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"169","3a625aba8cc8cdd34c30616d25bd3fdb","MBSF15",9.021199819576e-05,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter"
"170","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF13",0.287435850439883,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"171","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF16",0.275350410826486,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"172","0277ead9dd2d22dc50cfd715ebcfe6ca","R1D2BW",0.272756557754257,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"173","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF23",0.242444806369888,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"174","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF6",0.216906848908037,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"175","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF26",0.214692753347896,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"176","0277ead9dd2d22dc50cfd715ebcfe6ca","R1D3BW",0.192396053876301,1,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"177","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF7",0.186917866215072,1,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"178","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF9",0.174630021141649,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"179","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF20",0.17158371040724,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"180","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF8",0.157263543451291,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"181","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF4",0.153585271317829,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"182","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF31",0.137778989954089,1,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"183","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF3",0.132202142824298,3,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"184","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF10",0.130322102924843,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"185","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF22",0.129320917556212,1,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"186","0277ead9dd2d22dc50cfd715ebcfe6ca","R3D1BW",0.123036297721882,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"187","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF32",0.122347608024691,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"188","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF5",0.1174432788485,2,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"189","0277ead9dd2d22dc50cfd715ebcfe6ca","R2D1BW",0.117196596506941,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"190","0277ead9dd2d22dc50cfd715ebcfe6ca","R2D2BW",0.113086993431929,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"191","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF30",0.109586421228783,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"192","0277ead9dd2d22dc50cfd715ebcfe6ca","R2D3BW",0.103955511705086,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"193","0277ead9dd2d22dc50cfd715ebcfe6ca","R3D3BW",0.0987781408047263,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"194","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF1",0.0923851120394987,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"195","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF2",0.0753474430011808,2,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"196","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF28",0.0520485054144418,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"197","0277ead9dd2d22dc50cfd715ebcfe6ca","R1D1BW",0.0493637253530975,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"198","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF24",0.0432294977749523,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"199","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF25",0.0337470196246255,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"200","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF17",0.00243835112256165,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"201","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF19",0.00141542816702052,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"202","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF15",0.00027063599458728,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"203","0277ead9dd2d22dc50cfd715ebcfe6ca","MBSF12",0.000137193030594046,3,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella"
"204","64103f6795b02ed78383eea1ab6d29a2","MBSF17",0.271853146853147,2,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"205","64103f6795b02ed78383eea1ab6d29a2","MBSF15",0.249706811005864,3,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"206","64103f6795b02ed78383eea1ab6d29a2","R3D2BW8532",0.249219037118706,3,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"207","64103f6795b02ed78383eea1ab6d29a2","MBSF14",0.2456964713324,2,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"208","64103f6795b02ed78383eea1ab6d29a2","MBSF12",0.241185347784333,3,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"209","64103f6795b02ed78383eea1ab6d29a2","MBSF19",0.201604151922623,1,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"210","64103f6795b02ed78383eea1ab6d29a2","MBSF11",0.195123067069265,2,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"211","64103f6795b02ed78383eea1ab6d29a2","MBSF1",0.00346562856057729,1,"Wastewater_Daphnia","LRV_0_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"212","64103f6795b02ed78383eea1ab6d29a2","MBSF28",0.00324367483407356,1,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"213","64103f6795b02ed78383eea1ab6d29a2","MBSF30",0.00253406645947884,3,"Wastewater_Daphnia","LR2_36_1","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"214","64103f6795b02ed78383eea1ab6d29a2","MBSF10",0.00203628285820067,1,"Wastewater_Daphnia","LRV_8.5_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"215","64103f6795b02ed78383eea1ab6d29a2","MBSF24",0.00179159683291915,3,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"216","64103f6795b02ed78383eea1ab6d29a2","R1D1BW",0.00153824639910502,1,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"217","64103f6795b02ed78383eea1ab6d29a2","MBSF32",0.00120563271604938,2,"Wastewater_Daphnia","LR2_36_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"218","64103f6795b02ed78383eea1ab6d29a2","R2D3BW",0.000852094358238407,2,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"219","64103f6795b02ed78383eea1ab6d29a2","R3D3BW",0.000716107953273956,3,"Wastewater_Control","CONTROL","D3","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"220","64103f6795b02ed78383eea1ab6d29a2","MBSF25",0.000672494956287828,1,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"221","64103f6795b02ed78383eea1ab6d29a2","MBSF9",0.00054364240410752,3,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"222","64103f6795b02ed78383eea1ab6d29a2","MBSF23",0.000542888165038002,2,"Wastewater_Daphnia","LRV_12_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"223","64103f6795b02ed78383eea1ab6d29a2","R3D1BW",0.000492324217875845,3,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"224","64103f6795b02ed78383eea1ab6d29a2","MBSF4",0.000436046511627907,1,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"225","64103f6795b02ed78383eea1ab6d29a2","MBSF16",0.000434992750120831,1,"Wastewater_Daphnia","LRV_8.5_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"226","64103f6795b02ed78383eea1ab6d29a2","R1D2BW",0.000414173953060285,1,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"227","64103f6795b02ed78383eea1ab6d29a2","MBSF20",0.000407239819004525,2,"Wastewater_Daphnia","LRV_12_3","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"228","64103f6795b02ed78383eea1ab6d29a2","MBSF8",0.00035446328351155,2,"Wastewater_Daphnia","LRV_0_1","D3","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"229","64103f6795b02ed78383eea1ab6d29a2","MBSF13",0.00032074780058651,1,"Wastewater_Daphnia","LRV_8.5_3","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"230","64103f6795b02ed78383eea1ab6d29a2","R2D2BW",0.00031276529198874,2,"Wastewater_Control","CONTROL","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"231","64103f6795b02ed78383eea1ab6d29a2","MBSF6",0.000297132669737038,3,"Wastewater_Daphnia","LRV_0_1","D2","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"232","64103f6795b02ed78383eea1ab6d29a2","R2D1BW",0.000268696820420958,2,"Wastewater_Control","CONTROL","D1","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"233","64103f6795b02ed78383eea1ab6d29a2","MBSF26",0.0002374394529395,2,"Wastewater_Daphnia","LRV_12_3","D3","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
